Partita_IVA;Sede_o_UL;Forma_giuridica;Email;Data_iscrizione;Denominazione;Cap;Comune;Classe_addetti;Telefono;Attivita'_dichiarata;Codice_ateco_principale;Settore_livello_2;Indirizzo_corretto;URL;Keys;Has_contact_form;Available_translations;Facebook;Twitter;Linkedin;Youtube;Pinterest;Instagram
00192080281;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;22/10/2020;UNITED BORGORICCO CAMPETRA S.S.D.A.R.L.;35012;CAMPOSAMPIERO;;;PROMOZIONE EVENTI SPORTIVI - RICERCA DI SPONSORIZZAZIONI;93.19.1;Attività artistiche, sportive, di intrattenimento e divertimento;VIA CORSO, 33/A, 35012 CAMPOSAMPIERO PD;http://unitedbc1924.it/;misti, rossi, blu, atalanta, calci, esordienti, pulcini, sponsor, borgoricco, united, regionali, giovanis, squadre, rosa, calendario, allievi, staff, provinciali, tecnico, amici, camp, incontri, classifica, formativi, campetra, misti rossi, misti blu, pulcini misti, esordienti misti, staff tecnico;False;it;https://www.facebook.com/unitedbc1924/;;;;;https://www.instagram.com/united_borgoricco_campetra/
00192080281;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;04/08/2020;UNITED BORGORICCO CAMPETRA S.S.D.A.R.L.;35010;LOREGGIA;;;ENTI E ORGANIZZAZIONI SPORTIVE, PROMOZIONE DI EVENTI SPORTIVI SVOLTI IN CONTO PROPRIO (DAL 04/08/2020);93.19.1;Attività artistiche, sportive, di intrattenimento e divertimento;VIALE DELLO SPORT, 21, 35010 LOREGGIA PD;http://unitedbc1924.it/;misti, rossi, blu, atalanta, calci, esordienti, pulcini, sponsor, borgoricco, united, regionali, giovanis, squadre, rosa, calendario, allievi, staff, provinciali, tecnico, amici, camp, incontri, classifica, formativi, campetra, misti rossi, misti blu, pulcini misti, esordienti misti, staff tecnico;False;it;https://www.facebook.com/unitedbc1924/;;;;;https://www.instagram.com/united_borgoricco_campetra/
00192080281;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;15/06/2021;UNITED BORGORICCO CAMPETRA S.S.D.A.R.L.;35010;BORGORICCO;;;ENTI E ORGANIZZAZIONI SPORTIVE, PROMOZIONE DI EVENTI SPORTIVI;93.19.1;Attività artistiche, sportive, di intrattenimento e divertimento;VIA S. LEONARDO, 9, 35010 BORGORICCO PD;http://unitedbc1924.it/;misti, rossi, blu, atalanta, calci, esordienti, pulcini, sponsor, borgoricco, united, regionali, giovanis, squadre, rosa, calendario, allievi, staff, provinciali, tecnico, amici, camp, incontri, classifica, formativi, campetra, misti rossi, misti blu, pulcini misti, esordienti misti, staff tecnico;False;it;https://www.facebook.com/unitedbc1924/;;;;;https://www.instagram.com/united_borgoricco_campetra/
03494600277;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;13/05/2020;USIOGOPE  S.R.L.;35010;BORGORICCO;50-249;;ORGANIZZAZIONE CORSI DI COMUNICAZIONE PERSONALE (SENZA RILASCIO DI ATTESTATO O DIPLOMI), (DAL 30/04/2020);85.52.09;Istruzione;VIA MORATTI, 6, 35010 BORGORICCO PD;;;;;;;;;;
04357260282;SEDE;IMPRESA INDIVIDUALE;;27/02/2009;VEDOVATO LOREDANA;35010;BORGORICCO;0-2;; CUCITURA DI TAPPEZZERIE PER DIVANI E POLTRONE (DAL 19.01.2009);95.24.02;Altre attività di servizi;VIA DESMAN, 155, 35010 BORGORICCO PD;;;;;;;;;;
04680250281;SEDE;IMPRESA INDIVIDUALE;;28/11/2012;VEER SPECIALIZED COMPUTER SERVICES DI SCOTTON ROBERTO;35010;BORGORICCO;0-2;;RIPARAZIONE E MANUTENZIONE DI COMPUTER E PERIFERICHE;95.11;Altre attività di servizi;VIA CARBONARA, 36/B, 35010 BORGORICCO PD;;;;;;;;;;
04359470277;SEDE;IMPRESA INDIVIDUALE;;29/09/2016;ZAMPE INSAPONATE DI LORENZON ERICA;35010;BORGORICCO;0-2;;SERVIZIO DI TOLETTATURA PER ANIMALI (DAL 20/06/2016);96.09.04;Altre attività di servizi;VIA DON LORENZO MILANI, 4/7, 35010 BORGORICCO PD;http://www.zampeinsaponate.it/;zampe, insaponate, borgoricco, cani, apertura, lavaggio, europa, toelettatura, responsive, ver, author, js, amico, quattro, prossima, tolettatura, benessere, eseguiti, bastardino, gatti, qode, camposampiero, bernese, cocker, tosatura, zampe insaponate, insaponate toelettatura, prossima apertura, quattro zampe, amico quattro;;it;https://www.facebook.com/zampeinsaponate;;;;;
04359470277;UL;IMPRESA INDIVIDUALE;;20/06/2016;ZAMPE INSAPONATE DI LORENZON ERICA;35010;BORGORICCO;0-2;; SERVIZIO DI TOLETTATURA PER ANIMALI. (DAL 20/06/2016);96.09.04;Altre attività di servizi;VIALE EUROPA, 23/A, 35010 BORGORICCO PD;http://www.zampeinsaponate.it/;zampe, insaponate, borgoricco, cani, apertura, lavaggio, europa, toelettatura, responsive, ver, author, js, amico, quattro, prossima, tolettatura, benessere, eseguiti, bastardino, gatti, qode, camposampiero, bernese, cocker, tosatura, zampe insaponate, insaponate toelettatura, prossima apertura, quattro zampe, amico quattro;;it;https://www.facebook.com/zampeinsaponate;;;;;
04580730283;SEDE;IMPRESA INDIVIDUALE;;04/05/2015;ZANON GIUSEPPE;35010;BORGORICCO;0-2;;LABORATORIO DI TAPPEZZERIA ULTERIORI SPECIFICHE: INSTALLAZIONE, MANUTENZIONE E RIPARAZIONE TENDAGGI E ZANZARIERE;95.24.02;Altre attività di servizi;VIA SABBADINA, 13/A, 35010 BORGORICCO PD;;;;;;;;;;
05146080287;SEDE;IMPRESA INDIVIDUALE;;27/07/2018;AGOSTINI ERVE';35011;CAMPODARSEGO;;;SPETTACOLI DI FUOCHI D'ARTIFICIO ULTERIORI SPECIFICHE: ACCENSIONE FUOCHI D'ARTIFICIO;93.29.9;Attività artistiche, sportive, di intrattenimento e divertimento;VIA G. VISENTINI, 6/1, 35011 CAMPODARSEGO PD;;;;;;;;;;
04416490284;SEDE;IMPRESA INDIVIDUALE;;28/09/2009;ALPICOM DI MAZZETTO ALESSIO;35010;CAMPODARSEGO;0-2;; PRODUZIONE DI PANNELLI DECORATIVI IN RESINA, STAMPAGGIO A MANO (DAL 23.09.2009);90.03.09;Attività artistiche, sportive, di intrattenimento e divertimento;VIA CROCE, 17, 35010 CAMPODARSEGO PD;;;;;;;;;;
03928090285;SEDE;IMPRESA INDIVIDUALE;INFO@AQUILASALOTTI.COM;12/07/2004;AQUILA SALOTTI DI BERJOLLI BUJAR;35011;CAMPODARSEGO;3-9;049/8875871; TAPPEZZERIE, FABBRICAZIONE DI POLTRONE E DIVANI E POLTRONCINE IMBOTTITE, IMBOTTITURA E FINITURA DIVIANI, POLTRONE E POLTRONCINE IMBOTTITE (DAL 07.06.2004 );95.24.02;Altre attività di servizi;VIA BASSA III, 52, 35011 CAMPODARSEGO PD;http://www.aquilasalotti.com/;aquila, salotti, design, ingrandita, benvenuti, cadoneghe, majorana, visualizzazione, aquila salotti, majorana cadoneghe, visualizzazione ingrandita;;en, it;;;;;;
04794240285;SEDE;IMPRESA INDIVIDUALE;;20/02/2014;ARCREATIVE DI UFFICI ALESSANDRA;35011;CAMPODARSEGO;0-2;;SERVIZI DI CONSULENZA, ORGANIZZAZIONE E COORDINAMENTO DI EVENTI (QUALI COMPLEANNI,  MATRIMONI, CERIMONIE E E FESTE IN GENERE.  (PARTY PLANNER), (DAL 01/02/2018).;96.09.05;Altre attività di servizi;VIA KOLBE, 26, 35011 CAMPODARSEGO PD;;;;;;;;;;
05073480286;SEDE;ASSOCIAZIONE;;10/10/2017;ASSOCIAZIONE SCUOLA INFANZIA SAN GIUSEPPE;35011;CAMPODARSEGO;3-9;;ISTRUZIONE DI GRADO PREPARATORIO: SCUOLE DELL'INFANZIA, SCUOLE SPECIALI COLLEGATE A QUELLE PRIMARIE;85.1;Istruzione;VIA OLMO, 146, 35011 CAMPODARSEGO PD;;;;;;;;;;
01317120283;SEDE;IMPRESA INDIVIDUALE;;02/06/1987;BAESSO MICHELE;35011;CAMPODARSEGO;0-2;049/9200137;PARRUCCHIERE PER UOMO (DAL 4.5.1987), PER DONNA, MANICURE (DAL 22.02.1990);96.02.01;Altre attività di servizi;VIA VERDI, 7, 35011 CAMPODARSEGO PD;;;;;;;;;;
00490760287;SEDE;IMPRESA INDIVIDUALE;;02/02/1976;BEDIN GIANNI;35011;CAMPODARSEGO;0-2;049/9217041;RIPARAZIONI RADIO - TV,ELETTRODOMESTICI COMMERCIO AL MINUTO DI MOBILI ARTICOLI CASALINGHI ELETTRODOMESTICI APPARECCHI RADIO E TELEVISIVI ED ALTRI APPARECCHI PER LA REGISTRAZIONE E LA RIPRODUZIONE SO NORA E VISIVA E MATERIALE ACCESSORIO MATERIALE ELETTRICO (DAL 10.2.1990);95.21;Altre attività di servizi;VIA BASSA PRIMA, 32, 35011 CAMPODARSEGO PD;;;;;;;;;;
02645740289;UL;IMPRESA INDIVIDUALE;;17/02/2014;BEDIN MASSIMO;35011;CAMPODARSEGO;0-2;;TINTOLAVANDERAI A GETTONE (DAL 17.02.2014);96.01.2;Altre attività di servizi;VIA BASSA III, 23, 35011 CAMPODARSEGO PD;;;;;;;;;;
03835700281;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;27/06/2003;BORA BORA DI MONTAGNESE MICHELA & C. S.A.S.;35011;CAMPODARSEGO;0-2;;;96.02.02;Altre attività di servizi;PIAZZA PERTINI, 2, 35011 CAMPODARSEGO PD;;;;;;;;;;
05049570285;SEDE;IMPRESA INDIVIDUALE;;23/06/2017;BROCCA JACOPO;35011;CAMPODARSEGO;0-2;;ACCONCIATORE;96.02.01;Altre attività di servizi;VIA DE TONI B., 16, 35011 CAMPODARSEGO PD;;;;;;;;;;
04997040284;SEDE;IMPRESA INDIVIDUALE;;14/07/2016;BUGGIN GLORIA;35011;CAMPODARSEGO;0-2;;SERVIZI DEI SALONI DI BARBIERE E PARRUCCHIERE;96.02.01;Altre attività di servizi;VIA BASSA PRIMA, 72, 35011 CAMPODARSEGO PD;;;;;;;;;;
00220800288;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/01/2008;CAPPELLO MOBILI S.R.L.;35011;CAMPODARSEGO;10-49;;BOWLING, SALA GIOCHI, BAR E PIZZARIA (DAL 01/01/2008).;93.11.9;Attività artistiche, sportive, di intrattenimento e divertimento;VIA ANTONIANA, 218/C, 35011 CAMPODARSEGO PD;https://www.cappellomobili.com/;mobili, cappello, arredamento, cucine, letto, magazine, blank, bagno, arredo, cucina, design, showroom, misura, ambienti, camerette, padova, interni, camere, progettazione, salotti, soggiorni, casa, matrimoniali, consegna, promozioni, cappello mobili, arredo bagno, camere letto, mobili misura, salotti soggiorni;True;it;https://www.facebook.com/CappelloMobili/;https://twitter.com/search?q=cappello%20mobili&src=typd;;;;https://instagram.com/cappello.mobili
01408660288;SEDE;IMPRESA INDIVIDUALE;;04/02/1993;CARDIN OSCAR;35011;CAMPODARSEGO;0-2;049/9200448;ATTIVITA': TAPPEZZIERE (DALL'1/1/1993);95.24.02;Altre attività di servizi;VIA FRATTINA, 36, 35011 CAMPODARSEGO PD;;;;;;;;;;
00046240289;SEDE;IMPRESA INDIVIDUALE;;27/12/1993;CARRARO CONSUELA;35011;CAMPODARSEGO;0-2;049/9201171;ATTIVITA': PARRUCCHIERE PER UOMO E DONNA (DAL 15.11.1993) ESTETISTA (DAL 01.09.2004);96.02.01;Altre attività di servizi;VIA BASSA III, 75, 35011 CAMPODARSEGO PD;https://konsuparrucchieriestetica.it/;carrello, estetica, viso, konsu, parrucchieri, fiale, prodotto, parrucchiere, chiama, carraro, consuela, orezero, bassa, agency, campodarsego, iii, crema, categoria, prodotti, precedente, selezionato, correlati, prossimo, pelle, shampoo, konsu parrucchieri, fiale viso, carraro consuela, bassa iii, parrucchieri estetica;;en, it;https://it-it.facebook.com/konsuparrucchiereestetica;;;;;https://www.instagram.com/konsuparrucchieriestetica/?hl=en
01891250282;SEDE;IMPRESA INDIVIDUALE;;10/11/1986;CARRARO PATRIZIA;35011;CAMPODARSEGO;0-2;049/5564778; PARRUCCHIERA PER SIGNORA, MANICURE, PEDICURE, ESTETICA (DALL'1.9.1986);96.02.01;Altre attività di servizi;VIA BASSA PRIMA, 321, 35011 CAMPODARSEGO PD;;;;;;;;;;
02213840289;SEDE;IMPRESA INDIVIDUALE;;09/01/2018;CAVINATO ANTONIO;35011;CAMPODARSEGO;10-49;;DISCOTECA, SALA DA BALLO NIGHT-CLUB E SIMILI.;93.29.1;Attività artistiche, sportive, di intrattenimento e divertimento;VIA CALTANA, 171, 35011 CAMPODARSEGO PD;;;;;;;;;;
04494260286;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;15/07/2010;CENTRO MEDICO EFFE SAS DI FAVERO RICCARDO E C.;35011;CAMPODARSEGO;0-2;;POLIAMBULATORIO MEDICO;86.22.09;Sanità e assistenza sociale;VIA ROMA, 34/A, 35011 CAMPODARSEGO PD;https://centromedicoeffe.it/;diagnostica, medicina, ecografia, fisioterapia, osteopatia, riabilitazione, medico, effe, chirurgia, sport, vascolare, prenatale, radiologia, immagini, angiologia, disturbi, convenzioni, prestazioni, campodarsego, malattie, terapia, favero, ultrasuoni, estetica, sonno, fisioterapia osteopatia, medico effe, medicina sport, chirurgia vascolare, angiologia diagnostica;True;it;https://www.facebook.com/centromedicoeffe?ref=hl;;;;;
04494260286;UL;SOCIETA' IN ACCOMANDITA SEMPLICE;;21/05/2021;CENTRO MEDICO EFFE SAS DI FAVERO RICCARDO E C.;35011;CAMPODARSEGO;0-2;;ESTENSIONE DEL POLIAMBULATORIO (DAL 21/05/2021);86.22.09;Sanità e assistenza sociale;VIA ROMA, 36, 35011 CAMPODARSEGO PD;https://centromedicoeffe.it/;diagnostica, medicina, ecografia, fisioterapia, osteopatia, riabilitazione, medico, effe, chirurgia, sport, vascolare, prenatale, radiologia, angiologia, immagini, disturbi, convenzioni, prestazioni, malattie, campodarsego, terapia, estetica, sonno, favero, ultrasuoni, fisioterapia osteopatia, medico effe, medicina sport, chirurgia vascolare, angiologia diagnostica;True;it;https://www.facebook.com/centromedicoeffe?ref=hl;;;;;
03638650279;SEDE;IMPRESA INDIVIDUALE;;11/10/2005;CHANGE DI STOCCO VANESSA;35011;CAMPODARSEGO;3-9;;PARRUCCHIERA UOMO/DONNA;96.02.01;Altre attività di servizi;VIA ANTONIANA, 234, 35011 CAMPODARSEGO PD;;;;;;;;;;
05096540280;SEDE;IMPRESA INDIVIDUALE;;26/02/2018;COM'E' DI ZOCCARATO SILVIA ROSA;35011;CAMPODARSEGO;0-2;;GESTIONE DI PALESTRE;93.13;Attività artistiche, sportive, di intrattenimento e divertimento;VIA CALTANA, 154, 35011 CAMPODARSEGO PD;;;;;;;;;;
04792810287;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;crew049@pec.it;26/04/2019;CREW049 SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA;35011;CAMPODARSEGO;;;ALTRE ATTIVITA' SPORTIVE;93.19.1;Attività artistiche, sportive, di intrattenimento e divertimento;VIA FRANCESCO SEVERI, 16, 35011 CAMPODARSEGO PD;;;;;;;;;;
05170650286;SEDE;ASSOCIAZIONE;;30/01/2019;CUORE, MENTE E CORPO ASSOCIAZIONE SPORTIVA DILETTANTISTICA;35011;CAMPODARSEGO;;;RICERCA DI SPONSORIZZAZIONI, AFFITTO SPAZI PUBBLICITARI PROPRI.;93.12;Attività artistiche, sportive, di intrattenimento e divertimento;;;;;;;;;;;
05331460286;SEDE;IMPRESA INDIVIDUALE;;21/12/2020;C.V.A. DELUXE DI CHICOS VALENTIN;35011;CAMPODARSEGO;0-2;;LABORATORI DI TAPPEZZERIA ULTERIORI SPECIFICHE: LAVORI DI RIVESTIMENTO, IMBOTTITURA, RIFODERATURA, RIPARAZIONE E RESTAURO CON TAPPEZZERIE VARIE DI POLTRONE, DIVANI, SEDIE E OGGETTI DI ARREDAMENTO;95.24.02;Altre attività di servizi;VIA BASSA III, 50/E, 35011 CAMPODARSEGO PD;;;;;;;;;;
04443970282;SEDE;IMPRESA INDIVIDUALE;;26/01/2010;DE FRANCESCHI IGINO;35011;CAMPODARSEGO;0-2;; MANUTENZIONI E RIPARAZIONI NEL SETTORE DELLA TAPPEZZERIA, MANUTENZIONE ED INSTALLAZIONE DI TENDE DA SOLE (DAL 14.01.2010);95.24.02;Altre attività di servizi;VIA LONGHIN, 20, 35011 CAMPODARSEGO PD;;;;;;;;;;
04224170284;SEDE;IMPRESA INDIVIDUALE;;27/09/2007;DONNA DI PICCHE DI DEMO LOREDANA;35011;CAMPODARSEGO;0-2;334/6545391; ACCONCIATORE (DAL 14.09.2007);96.02.01;Altre attività di servizi;VIA ROMA, 10, 35011 CAMPODARSEGO PD;;;;;;;;;;
04882550280;SEDE;IMPRESA INDIVIDUALE;;20/03/2015;EDEN DI CARRARO ELISA;35011;CAMPODARSEGO;0-2;;PARRUCCHIERA;96.02.01;Altre attività di servizi;VIA CALTANA, 169, 35011 CAMPODARSEGO PD;;;;;;;;;;
04244390284;SEDE;IMPRESA INDIVIDUALE;INFO@SYSTEMFLY.IT;12/12/2007;FLY SYSTEM DI TOTO ALEX;35011;CAMPODARSEGO;0-2;049/8592618;MANUTENZIONE, RIPARAZIONE ED INSTALLAZIONE DI MACCHINE PER UFFICIO ED APPARECCHIATURE ELETTRONICHE, CREAZIONE DI RETI INFORMATICHE COMPRESA LA PREDISPOSIZIONE DELLO SPECIFICO IMPIANTO DI CABLAGGIO NEI LOCALI DI LAVORO (DAL 07.11.2007), VENDITA ALL'INGROSSO DI COMPUTERS, APPARECCHIATURE INFORMATICHE PERIFERICHE, DI SOFTWARE, DI ALTRE MACCHINE E APPARECCHIATURE PER UFFICIO, DI APPARECCHIATURE ELETTROMECCANICHE PER TELECOMUNICAZIONI E DI COMPONENTI ELETTRONICI.(DAL 07.11.2007) VENDITA PRESSO IL DOMICILIO DEI CONSUMATORI DI COMPUTER, APPARECCHIATURE INFORMATICHE PERIFERICHE, DI SOFT-WEAR, DI ALTRE MACCHINE ED ATTREZZATURE PER UFFICIO, DI APPARECCHAITURE ELETTRONICHE PER TELCOMUNICAZIONI E DI COMPONENTI ELETTRONICI (DAL 12/12/20079;95.11;Altre attività di servizi;VIA S.ANTONIO, 26, 35011 CAMPODARSEGO PD;;;;;;;;;;
05276840286;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;13/02/2020;GABBIANO NUOTO SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA;35011;CAMPODARSEGO;3-9;;GESTIONE DI PISCINE, (DAL 25/05/2020);93.11.2;Attività artistiche, sportive, di intrattenimento e divertimento;VIA OLMO, 12, 35011 CAMPODARSEGO PD;;;;;;;;;;
05174950286;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;03/12/2018;GABBIANO SRL;35011;CAMPODARSEGO;3-9;;GESTIONE DI PISCINE;93.11.2;Attività artistiche, sportive, di intrattenimento e divertimento;VIA OLMO, 12, 35011 CAMPODARSEGO PD;https://www.ssgabbiano.com/;campus, nuoto, estivi, gabbiano, sport, sportivo, calcetto, libero, ufficio, stampa, palestra, rave, aquafitness, ingressi, festivi, agonismo, abbonamenti, parto, disabili, pre, pesi, wellness, sala, guida, istruttori, campus estivi, nuoto libero, ufficio stampa, sport rave, pre parto;True;it;https://it-it.facebook.com/gabbiano.centrosportivo/;https://twitter.com/gabbianosport;;https://www.youtube.com/user/GabbianoSport;;https://www.instagram.com/gabbiano.centro.sportivo/
15376161004;UL;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;26/08/2020;GEM SERVICE ROMA SRL SEMPLIFICATA;35011;CAMPODARSEGO;;;;88;Sanità e assistenza sociale;VIA SS. PIETRO E PAOLO, 5, 35011 CAMPODARSEGO PD;;;;;;;;;;
02123790285;SEDE;IMPRESA INDIVIDUALE;;28/10/2004;GIOCANDO SI IMPARA DI BANO GIANNI;35010;CAMPODARSEGO;0-2;; ORGANIZZAZIONE E GESTIONE DI CORSI DI GINNASTICA NON AGONISTICA E ANIMAZIONE (DAL 20,08.2004);85.59.2;Istruzione;VIA ROMA, 39, 35010 CAMPODARSEGO PD;;;;;;;;;;
00537050288;SEDE;IMPRESA INDIVIDUALE;;12/06/1974;GIORGIO AUTOSCUOLA DI ALDIGHIERI GIORGIO;35011;CAMPODARSEGO;0-2;049/5564450;ATTIVITA': SCUOLA GUIDA PER VEICOLI A MOTORE AGENZIA D'AFFARI PER IL DISBRIGO DI PRATICHE AMMINISTRATIVE (DAL 19.10.1979).;85.53;Istruzione;;http://www.autoscuolagiorgio.it/;autoscuola, giorgio, patente, pratiche, corsi, partner, guida, caltana, campodarsego, puoi, patenti, massimo, nozioni, conseguire, rinnovare, fornisce, allievi, prepariamo, settore, auto, rinnovi, teoriche, fornendo, successo, apple, autoscuola giorgio, corsi patente, caltana campodarsego, giorgio caltana, rinnovare patente;True;it;https://www.facebook.com/autoscuola.giorgio;;;;;
02648020283;SEDE;IMPRESA INDIVIDUALE;GOTTARDELLOANDREA@ARUBAPEC.IT;13/12/1996;GOTTARDELLO ANDREA;35011;CAMPODARSEGO;3-9;;AUTOSCUOLA (DAL 16.09.1997);85.53;Istruzione;VIA CALTANA, 225, 35011 CAMPODARSEGO PD;;;;;;;;;;
02648020283;UL;IMPRESA INDIVIDUALE;GOTTARDELLOANDREA@ARUBAPEC.IT;16/09/1997;GOTTARDELLO ANDREA;35010;SAN GIORGIO DELLE PERTICHE;3-9;049/5790732;AUTOSCUOLA (DAL 16.09.1997);85.53;Istruzione;VIA ROMA, 344, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
05279530280;SEDE;IMPRESA INDIVIDUALE;;28/02/2020;GRACE NATURAL BEAUTY DI FACCIO GRACIELA;35011;CAMPODARSEGO;0-2;;SERVIZI DEI SALONI DI BARBIERE E PARRUCCHIERE;96.02.01;Altre attività di servizi;VIA ROMA, 48, 35011 CAMPODARSEGO PD;;;;;;;;;;
01574550339;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;14/04/2020;GRUPPO GHERON SRL;35011;CAMPODARSEGO;;;;87.3;Sanità e assistenza sociale;VIA MOZART, 1, 35011 CAMPODARSEGO PD;https://www.gruppogheron.it/portale/;rsa, csa, cecina, naviglio, limbiate, rodigo, senago, mb, groane, residenze, torino, residenza, cr, gheron, giorgione, nichelino, eventi, parco, vigonza, peraga, tombolo, servais, villa, carpaneda, corsico, rsa naviglio, rsa cecina, peraga vigonza, rsa parco, rsa servais;;it;https://www.facebook.com/gruppogheron/;;https://www.linkedin.com/in/gruppo-gheron-srl-81820a1a6/;https://www.youtube.com/channel/UCMYfT6OT3b4Vtgim-sPXsXw;;https://www.instagram.com/gruppogheron/?hl=it
03293360289;SEDE;IMPRESA INDIVIDUALE;;07/04/1998;HAIR TIME DI LOVISETTO TIZIANA;35011;CAMPODARSEGO;3-9;049/5564373; PARRUCCHIERA UNISEX (DAL 17.02.1998) COMMERCIO AL MINUTO DI ARTICOLI DI PROFUMERIA E PER LA CURA E L'IGINE DELLA PERSONA, ARTICOLI DI BIGIOTTERIA (DAL 3.12.2001).;96.02.01;Altre attività di servizi;PIAZZA PERTINI, 4, 35011 CAMPODARSEGO PD;;;;;;;;;;
00185870284;UL;SOCIETA' COOPERATIVA;;01/01/2016;IL PORTICO SOCIETA' COOPERATIVA SOCIALE;35010;VILLANOVA DI CAMPOSAMPIERO;50-249;;GESTIONE INTEGRATA DI SERVIZI SOCIO ASSISTENZIALI E SANITARI RIVOLTI ALLA POPOLAZIONE ATTRAVERSO L'ORGANIZZAZIONE DEI MEZZI NECESSARI ALLO SVOLGIMENTO DELL'ATTIVITA' DI MEDICINE DI GRUPPO INTEGRATE (DAL 01/01/2016);87;Sanità e assistenza sociale;PIAZZA LUIGI MARIUTTO, 8, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
00185870284;UL;SOCIETA' COOPERATIVA;;01/01/2016;IL PORTICO SOCIETA' COOPERATIVA SOCIALE;35011;CAMPODARSEGO;50-249;;GESTIONE INTEGRATA DI SERVIZI SOCIO ASSISTENZIALI E SANITARI RIVOLTI ALLA POPOLAZIONE ATTRAVERSO L'ORGANIZZAZIONE DEI MEZZI NECESSARI ALLO SVOLGIMENTO DELL'ATTIVITA' DI MEDICINE DI GRUPPO INTEGRATE (DAL 01/01/2016);87;Sanità e assistenza sociale;VIA CALTANA, 16, 35011 CAMPODARSEGO PD;;;;;;;;;;
00165700287;SEDE;IMPRESA INDIVIDUALE;;11/07/1994;ISTITUTO DI ESTETICA VENERE DI MARCATO LUISA;35011;CAMPODARSEGO;3-9;049/9201237; ESTETISTA (DAL 13.06.1994);96.02.02;Altre attività di servizi;VIA ANTONIANA, 220/E, 35011 CAMPODARSEGO PD;https://esteticavenere.eu/;marcato, venere, lisce, epilazione, giuste, curve, viso, luisa, corpo, estetica, laser, permanente, aiuto, peli, estetico, bisogno, dicono, button, open, chat, seleziona, metodo, liscia, commenti, pelle, curve giuste, estetica venere, luisa marcato, epilazione permanente, open chat;True;it;;;;;;
05050090280;SEDE;IMPRESA INDIVIDUALE;;25/10/2019;JIANG YUEXIANG;35011;CAMPODARSEGO;3-9;;TRATTAMENTI (MASSAGGI) OLISTICI PER IL BENESSERE FISICO DELLA PERSONA NON ESTETICI E NON TERAPEUTICI;96.04.1;Altre attività di servizi;VIA ANTONIANA, 214, 35011 CAMPODARSEGO PD;;;;;;;;;;
05270190282;SEDE;IMPRESA INDIVIDUALE;VALENTINATOMMASIN@GMAIL.COM;25/01/2020;KARUNA DI TOMMASIN VALENTINA;35011;CAMPODARSEGO;0-2;;ESTETISTA;96.02.02;Altre attività di servizi;PIAZZA SAN MARTINO, 2, 35011 CAMPODARSEGO PD;;;;;;;;;;
04942330285;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;10/12/2015;LA SUPERBA SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA;35011;CAMPODARSEGO;;;ORGANIZZARE,PROMUOVERE E SVILUPPARE ATTIVITA' SPORTIVE;93.19.1;Attività artistiche, sportive, di intrattenimento e divertimento;VIA ANTONIO FOFFANI, 26, 35011 CAMPODARSEGO PD;https://www.la-superba.it/;partner, superba, rally, piloti, driver, tecnici, atleti, equipaggio, equipaggi, presenti, sanremo, martino, dakar, castrozza, sardegna, camporese, fiori, adriatico, rubinetto, eccezione, lanterna, bassano, divisa, campo, liguria, partner tecnici, equipaggi superba, rally sardegna, martino castrozza, presenti equipaggio;True;it;https://www.facebook.com/lasuperbarally/;https://twitter.com/LaSuperbaRally;;https://www.youtube.com/channel/UCjPTrKho_1XaHYiypdtIGAg;;https://instagram.com/la_superba_rally/
01462770288;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;27/03/1980;LIFEBRAIN VENETO S.R.L.;35017;PIOMBINO DESE;50-249;;ATTIVITA' ESERCITATA: ANALISI CHIMICO CLINICHE (DAL 1.4.1980);86.90.12;Sanità e assistenza sociale;VIA MARCONI, 30, 35017 PIOMBINO DESE PD;;;;;;;;;;
01462770288;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;02/01/2000;LIFEBRAIN VENETO S.R.L.;35011;CAMPODARSEGO;50-249;049/9365205;LABORATORIO ANALISI MEDICHE (DAL 02/01/2000);86.90.12;Sanità e assistenza sociale;VIA BACHELET, 27, 35011 CAMPODARSEGO PD;;;;;;;;;;
