Partita_IVA;Sede_o_UL;Forma_giuridica;Email;Data_iscrizione;Denominazione;Cap;Comune;Classe_addetti;Telefono;Attivita'_dichiarata;Codice_ateco_principale;Settore_livello_2;Indirizzo_corretto;URL;Keys;Has_contact_form;Available_translations;Facebook;Twitter;Linkedin;Youtube;Pinterest;Instagram
01294540289;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;19/10/1992;ELETTROPADANA S.R.L.;35010;BORGORICCO;10-49;;INSTALLAZIONE E RIPARAZIONE DI IMPIANTI ELETTRICI ED ELETTRONICI E CONNESSI, NONCHE' SISTEMI DI SICUREZZA E TELEFONICI DI OGNI TIPO (DAL 24.12.1992), LO STUDIO, LA CONSULENZA E LA PROGETTAZIONE DI IMPIANTI ELETTRICI ED ELETTRONICI, SISTEMI DI SICUREZZA E TELEFONICI, IMPIANTI TERMICI DI VENTILAZIONE E DI CONDIZIONAMENTO E DI SEGNALETICA STRADALE, PRODUZIONE DI SOFTWARE ESERVIZI INFORMATICI (DAL 19.10.1992), INSTALLAZIONE DI IMPIANTI DI PROTEZIONE ANTINCENDIO (LETTERA G - D.M. 37/08) (DAL 27.06.2008). *** OGNI RIFERIMENTO ALLA L. 46/90 E' RICONDUCIBILE AL D.M. 37/08 ***;43.21.01;Lavori di costruzione specializzati;VIA FRATTA, 16/A, 35010 BORGORICCO PD;http://www.elettropadana.it/;impianti, elettropadana, amico, fotovoltaici, invia, elettrici, industriali, destinatario, civili, fratta, mittente, borgoricco, aggiuntivo, tvcc, indicazioni, misura, stradali, trovi, cancelli, mobile, mano, codice, copia, visitare, contenente, invia amico, impianti elettrici, elettrici civili, civili industriali, impianti fotovoltaici;True;it;;;;;;
04173540289;SEDE;SOCIETA' IN NOME COLLETTIVO;;29/01/2007;ELETTROSYSTEM S.N.C. DI SQUIZZATO ANDREA & C.;35010;BORGORICCO;0-2;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI: - IMPIANTI DI PRODUZIONE, DI TRASPORTO, DI DISTRIBUZIONE E DI UTILIZZAZIONE DELL'ENERGIA ELETTRICA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ENERGIA FORNITA DALL'ENTE DISTRIBUTORE (IN EDIFICI ADIBITI AD USO CIVILE ED IMMOBILI ADIBITI AD ATTIVITA' PRODUTTIVE, AL COMMERCIO, AL TERZIARIO E AD ALTRI USI)(LETT. A), - IMPIANTI RADIOTELEVISIVI ED ELETTRONICI IN GENERE, ANTENNE, IMPIANTI DI PROTEZIONE DA SCARICHE ATMOSFERICHE (LETT. B) (DAL 01.02.2007);43.21.01;Lavori di costruzione specializzati;VIA CARBONARA, 47, 35010 BORGORICCO PD;;;;;;;;;;
05135190287;SEDE;SOCIETA' IN NOME COLLETTIVO;;23/04/2018;EL.TI.MA. IMPIANTI S.N.C. - DI ZILIO MATTEO & C.;35010;BORGORICCO;0-2;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE - D.M. 37/2008: LETT. A) IMPIANTI DI PRODUZIONE, TRASFORMAZIONE, TRASPORTO, DISTRIBUZIONE, UTILIZZAZIONE DELL'ENERGIA ELETTRICA, IMPIANTI DI PROTEZIONE CONTRO LE SCARICHE ATMOSFERICHE, NONCHE' GLI IMPIANTI PER L'AUTOMAZIONE DI PORTE, CANCELLI E BARRIERE, LETT. B) IMPIANTI RADIOTELEVISIVI, LE ANTENNE E GLI IMPIANTI ELETTRONICI IN GENERE,;43.21.01;Lavori di costruzione specializzati;VIA CASTELLARO, 19, 35010 BORGORICCO PD;https://www.eltimaimpianti.it/;impianti, numero, casa, selezionare, precedente, passaggio, tornare, devi, continuare, el, sistemi, eltima, antifurto, allarme, pacchetti, energia, indichi, installazione, energie, rinnovabili, padova, controllo, impianto, proteggi, eltimaimpianti, devi selezionare, passaggio precedente, tornare passaggio, selezionare continuare, el impianti;;it;https://www.facebook.com/eltimaimpianti/;;;https://www.youtube.com/channel/UCFB-gE6G6haRG3QVgDFqwZA?view_as=subscriber;;https://www.instagram.com/eltima.impianti/?hl=it
04095720282;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;13/03/2006;ESIRA S.R.L.;35010;BORGORICCO;;; LA LOTTIZZAZIONE E LA VALORIZZAZIONE DI AREE E TERRENI (DAL 07.03.2006);41.1;Costruzione di edifici;VIA DELLA PIEVE, 75, 35010 BORGORICCO PD;;;;;;;;;;
04416750281;SEDE;IMPRESA INDIVIDUALE;;08/10/2009;EURO ALLESTIMENTI E MONTAGGI DI SETTIMO NICOLA;35010;BORGORICCO;0-2;; ALLESTIMENTO, MONTAGGIO MOBILI E SERRAMENTI (DAL 24/09/2009);43.32.02;Lavori di costruzione specializzati;VIA SAN LEONARDO, 72, 35010 BORGORICCO PD;;;;;;;;;;
04752420283;SEDE;IMPRESA INDIVIDUALE;;13/09/2013;EUROPOSA ZKY SYSTEM DI POPA TODEREL;35010;BORGORICCO;0-2;;POSA IN OPERA DI INFISSI, ARREDI, CONTROSOFFITTI (DAL 01.08.2013);43.32.02;Lavori di costruzione specializzati;CORSO ITALIA, 10/1, 35010 BORGORICCO PD;;;;;;;;;;
00114410285;SEDE;IMPRESA INDIVIDUALE;;02/03/1994;FASOLO ANGELO;35010;BORGORICCO;0-2;049/5797873; IMBIANCHINO (DAL 24.01.1994);43.34;Lavori di costruzione specializzati;VIA MUSON, 8/A, 35010 BORGORICCO PD;;;;;;;;;;
05357810281;SEDE;IMPRESA INDIVIDUALE;;31/03/2021;FASOLO FILIPPO;35010;BORGORICCO;0-2;;TINTEGGIATURA E POSA IN OPERA DI VETRI;43.34;Lavori di costruzione specializzati;VIA MUSON, 8/A, 35010 BORGORICCO PD;;;;;;;;;;
03307740286;SEDE;IMPRESA INDIVIDUALE;;13/03/1998;FASSINA STEFANO;35010;BORGORICCO;0-2;0339/4322007; IMBIANCHINO PER INTERNI ED ESTERNI (DAL 2.2.1998);43.31;Lavori di costruzione specializzati;VIA DALESMANINA, 23/C, 35010 BORGORICCO PD;;;;;;;;;;
02469220285;SEDE;IMPRESA INDIVIDUALE;;27/08/1991;FATTORE SANDRO;35010;BORGORICCO;0-2;0348/7239233;ATTIVITA': POSATORE DI PAVIMENTI E RIVESTIMENTI (DAL 25/07/1991).;43.33;Lavori di costruzione specializzati;VIA RONCHI, 27/A, 35010 BORGORICCO PD;;;;;;;;;;
02609190281;SEDE;IMPRESA INDIVIDUALE;;29/08/1996;FIOR LUCIO;35010;BORGORICCO;0-2;049/5798136; DIPINTORE, IMBIANCHINO EDILE (DAL 02.05.1995);43.34;Lavori di costruzione specializzati;VIA DELLE BADESSE, 1, 35010 BORGORICCO PD;;;;;;;;;;
04843570286;SEDE;IMPRESA INDIVIDUALE;FIOR.ANTONIO@ALICE.IT;09/10/2014;FIOR.ELETTROIMPIANTI DI FIOR ANTONIO;35010;BORGORICCO;0-2;; - LETT. A: IMPIANTI DI PRODUZIONE, TRASFORMAZIONE, TRASPORTO, DISTRIBUZIONE E UTILIZZAZIONE DELL'ENERGIA ELETTRICA, NONCHE' GLI IMPIANTI PER L'AUTOMAZIONE DI PORTE, CANCELLI E BARRIERE,;43.21.01;Lavori di costruzione specializzati;VIA ROMA, 32, 35010 BORGORICCO PD;;;;;;;;;;
04268890284;SEDE;IMPRESA INDIVIDUALE;;14/03/2008;GALEAZZO GIANNI;35010;BORGORICCO;0-2;; TINTEGGIATORE (DAL 01.02.2008) MANUTENZIONE E RIPARAZIONE DI APPARECCHIATURE ELETTRICHE (DAL 01/03/2009);43.34;Lavori di costruzione specializzati;VIA STRAELLE, 29, 35010 BORGORICCO PD;;;;;;;;;;
04102550276;SEDE;IMPRESA INDIVIDUALE;;27/04/2012;G.D. LEGNO DI DAVIDE GARDIN;35010;BORGORICCO;0-2;;POSA IN OPERA DI ARREDI E INFISSI;43.32.02;Lavori di costruzione specializzati;VIA RONCHI, 7/A, 35010 BORGORICCO PD;;;;;;;;;;
03547800288;SEDE;SOCIETA' IN NOME COLLETTIVO;;21/06/2000;GESUATO COSTRUZIONI SNC DI GESUATO GINO & C.;35010;BORGORICCO;0-2;; IMPRESA EDILE (DAL 30.05.2000). COSTRUZIONE, RESTAURO, RISTRUTTURAZIONE, AMPLIAMENTO BENI IMMOBILI (DALL'01/7/2000).;41.2;Costruzione di edifici;VIA CARBONARA, 51, 35010 BORGORICCO PD;;;;;;;;;;
03547800288;UL;SOCIETA' IN NOME COLLETTIVO;;01/03/2016;GESUATO COSTRUZIONI SNC DI GESUATO GINO & C.;35010;BORGORICCO;0-2;347/0713321;DEPOSITO ATTREZZATURE E MATERIALI  RELATIVI ALLA PROPRIA ATTIVITA' DI IMPREESA E DILE (DAL 01/03/2016);41.2;Costruzione di edifici;VIA OLMO, 11/1, 35010 BORGORICCO PD;;;;;;;;;;
05047460281;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;15/03/2017;GL FINITURE S.R.L.;35010;BORGORICCO;0-2;;POSA IN OPERA DI INFISSI, ARREDI, CONTROSOFFITTI, PARETI MOBILI E SIMILI;43.32.02;Lavori di costruzione specializzati;VIA TIZIANO, 4/A, 35010 BORGORICCO PD;;;;;;;;;;
04648450288;SEDE;IMPRESA INDIVIDUALE;;29/05/2012;GMMG DI GALESSO ENRICO;35010;BORGORICCO;0-2;;INSTALLAZIONE E MANUTENZIONE DI INFISSI, ZANZARIERE, TENDE.;43.32.02;Lavori di costruzione specializzati;VIA FRATTINA, 1/F, 35010 BORGORICCO PD;http://www.gmmgservice.it/;galesso, gmmg, tende, glsnrc, borgoricco, contenuti, frattina, tecniche, serramenti, fakro, velux, zanzariere, manutenzioni, veneziane, principale, casa, risparmio, materiali, benvenuti, veneziana, finestre, sole, tendaggi, infissi, riscaldamento, gmmg galesso, frattina borgoricco, galesso frattina, tende tecniche, tende zanzariere;True;it;;;;;;
02683700286;SEDE;SOCIETA' IN NOME COLLETTIVO;;20/06/1996;G.P. S.N.C. DI GALLO MATTEO E C.;35010;BORGORICCO;0-2;;IMPRESA EDILE (DAL 27.10.1996).;41.2;Costruzione di edifici;VIA TIZIANO, 3, 35010 BORGORICCO PD;;;;;;;;;;
04398530263;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;26/06/2012;GRANDI OPERE SRL;35010;BORGORICCO;10-49;;COSTRUZIONE DI IMPIANTI SPORTIVI, STRUTTURE DI IMPIANTI INDUSTRIALI E DI ALTRE OPERE DI INGEGNERIA CIVILE (DAL 01/01/2016).;41.2;Costruzione di edifici;VIA CAPITELLO, 7, 35010 BORGORICCO PD;http://www.grandioperesrl.com/;opere, commerciale, progetti, veneto, favaro, borgoricco, edifici, industriale, infrastrutture, edificio, civile, residenziali, nuove, proposte, principale, nominale, euro, capitello, industriali, civili, fam, sala, maria, terra, stradale, favaro veneto, nuove proposte, proposte edifici, edifici residenziali, edificio commerciale;True;it;http://www.facebook.com/grandi.opere;http://mobile.twitter.com/;;;;http://www.instagram.com/grandiopere/
05275300282;SEDE;IMPRESA INDIVIDUALE;;11/02/2020;HOXHA ILIR;35010;BORGORICCO;0-2;;POSA IN OPERA DI INFISSI, ARREDI, CONTROSOFFITTI, PARETI MOBILI E SIMILI (DAL 06 /02/2020);43.32.02;Lavori di costruzione specializzati;VIA ROMA, 116, 35010 BORGORICCO PD;;;;;;;;;;
04270910286;SEDE;IMPRESA INDIVIDUALE;;08/04/2008;IANCU DANUT RADUT;35010;BORGORICCO;0-2;; EDILIZIA (DAL 04.02.2008);43.39.01;Lavori di costruzione specializzati;VIA TIZIANO, 12/2, 35010 BORGORICCO PD;;;;;;;;;;
03422490288;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;05/08/1999;IBE S.R.L.;35010;BORGORICCO;0-2;049/9337111;VALORIZZAZIONE E PROMOZIONE IMMOBILIARE DEI BENI IMMOBILI PROPRI (DAL 10.1.2005) .;41.1;Costruzione di edifici;VIA DESMAN, 43, 35010 BORGORICCO PD;;;;;;;;;;
04939660280;SEDE;IMPRESA INDIVIDUALE;FEDERLAV@LIBERO.IT;19/01/2016;IL CLIMAGIUSTO DI ROBERTO MARINETTO;35010;BORGORICCO;0-2;049/5386234;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE - D.M. 37/2008: LETT. E) IMPIANTI PER LA DISTRIBUZIONE E L'UTILIZZAZIONE DI GAS DI QUALSIASI TIPO, COMPRESE LE OPERE DI EVACUAZIONE DEI PRODOTTI DELLA COMBUSTIONE E VENTILAZIONE ED AERAZIONE DEI LOCALI, (DAL 23/11/2015);43.22.02;Lavori di costruzione specializzati;VIA DELLA PIEVE, 2/B, 35010 BORGORICCO PD;;;;;;;;;;
04177460286;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA CON UNICO SOCIO;;19/02/2007;IMMOBILIARE FUTURA S.R.L.;35010;BORGORICCO;0-2;;ATTIVITA' IN CAMPO IMMOBILIARE FINALIZZATA ALLA COSTRUZIONE DI IMMOBILI (ANCHE ATTRAVERSO L'APPALTO A IMPRESE TERZE) SIA CIVILI CHE INDUSTRIALI E SUCCESSIVA VENDITA DEGLI STESSI (DAL 04.04.2007);41.1;Costruzione di edifici;VIA GAFFARELLO, 54, 35010 BORGORICCO PD;;;;;;;;;;
03841210283;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;14/10/2003;IMMOBILIARE SANT'URBANO SAS DI GALLO GIANFRANCO & C.;35010;BORGORICCO;0-2;;VALORIZZAZIONE E VENDITA IMMOBILIARE DI BENI PROPRI (DAL 01/10/2003);41.1;Costruzione di edifici;VIA PELOSA, 35, 35010 BORGORICCO PD;;;;;;;;;;
03246090280;SEDE;IMPRESA INDIVIDUALE;;12/06/1997;IMPRESA EDILE BERNARDO GIANNI;35010;BORGORICCO;0-2;049/5798826;ATTIVITA' NON SPECIALIZZATE DI LAVORI EDILI (MURATORI);43.39.01;Lavori di costruzione specializzati;VIA G.B. CANTELE, 16/1, 35010 BORGORICCO PD;;;;;;;;;;
03941550281;SEDE;IMPRESA INDIVIDUALE;;07/10/2004;IMPRESA EDILE D.G. DE GASPARI GABRIELE;35010;BORGORICCO;0-2;; IMPRESA EDILE (DAL 01.09.2004);41.2;Costruzione di edifici;VIA GAFFARELLO, 54/B, 35010 BORGORICCO PD;http://www.degasparicostruzioni.it/;edile, dg, restauri, costruzioni, consulenza, borgoricco, gaffarello, mob, intonaci, realizzazioni, proposte, immobiliari, scorrere, gabriele, eml, alto, gaspari, ricerca, ristrutturazioni, tinteggiature, abitazione, ristrutturazione, ufficio, riferimenti, montacarichi, edile dg, proposte immobiliari, dg gaspari, gaffarello borgoricco, gaspari gabriele;True;it;;;;;;
04859110282;SEDE;IMPRESA INDIVIDUALE;IMPRESAGIACON@GMAIL.COM;02/02/2015;IMPRESA EDILE GIACON PIERINO;35010;BORGORICCO;0-2;;IMPRESA EDILE (DAL 17.12.2014);43.39.01;Lavori di costruzione specializzati;VIA SABBADINA, 4, 35010 BORGORICCO PD;;;;;;;;;;
03494100286;SEDE;IMPRESA INDIVIDUALE;;12/03/2008;IVIZZI ADRIANO;35010;BORGORICCO;0-2;; MONTAGGIO ARREDAMENTI (DAL 25.01.2008);43.32;Lavori di costruzione specializzati;VIA ROMA, 155, 35010 BORGORICCO PD;http://www.manutenzionecasa.eu/;intervento, armadi, trasloco, cucine, misura, manutenzione, mobili, pronto, casa, domestiche, riparazioni, tapparelle, serramenti, zanzariere, tende, adriano, riadattamento, muro, sole, cucina, ringhiere, rosada, cambio, ivizzi, veneziane, pronto intervento, riparazioni domestiche, manutenzione casa, intervento riparazioni, casa pronto;;en, it;;;;;;
04233320284;SEDE;IMPRESA INDIVIDUALE;;25/09/2007;M.A. IMPRESA EDILE DI MICAN ADRIAN;35010;BORGORICCO;0-2;; MURATORE (DAL 17.09.2007);43.39.01;Lavori di costruzione specializzati;VIA DESMAN, 41, 35010 BORGORICCO PD;;;;;;;;;;
01981690280;SEDE;IMPRESA INDIVIDUALE;;18/07/1985;MAMPRIN ENGINEERING DI MAMPRIN ROBERTO;35010;BORGORICCO;0-2;0495798924;ATTIVITA': ELETTRICISTA (DAL 6.6.1985), IMPIANTI RADIOTELEVISIVI ED ELETTRONICI IN GENERE, LE ANTENNE, GLI IMPIANTI DI PROTEZIONE DA SCARICHE ATMOSFERICHE, IMPIANTI DI PROTEZIONE ANTINCENDIO - LIMITATAMENTE A : RILEVAZIONE FUMI ED INCENDI (DAL 10.9.1987);43.21.01;Lavori di costruzione specializzati;VIA TIEPOLO, 13, 35010 BORGORICCO PD;;;;;;;;;;
02148700285;SEDE;IMPRESA INDIVIDUALE;;06/05/1988;MARCATO DANILO;35010;BORGORICCO;3-9;049/5793852;ATTIVITA': ELETTRICISTA (DAL 14.1.1988);43.21.01;Lavori di costruzione specializzati;VIA DESMAN, 198, 35010 BORGORICCO PD;;;;;;;;;;
05119000288;SEDE;IMPRESA INDIVIDUALE;;28/02/2018;MARCHETTO GIANNI;35010;BORGORICCO;0-2;;ATTIVITA' NON SPECIALIZZATE DI LAVORI EDILI (MURATORI);43.39.01;Lavori di costruzione specializzati;VIA DELLA PIEVE, 1/A, 35010 BORGORICCO PD;;;;;;;;;;
03749370270;SEDE;IMPRESA INDIVIDUALE;;27/02/2007;MARCHIORI ROBERTO;35010;BORGORICCO;0-2;;POSA IN OPERA, INSTALLAZIONE DI INFISSI;43.32.02;Lavori di costruzione specializzati;VIA DON GIOVANNI FINCO, 9/1, 35010 BORGORICCO PD;;;;;;;;;;
04796420281;SEDE;IMPRESA INDIVIDUALE;;06/03/2014;MARCHIORI WALTER;35010;BORGORICCO;0-2;;POSA IN OPERA DI INFISSI, ARREDI, CONTROSOFFITTI, PARETI MOBILI E SIMILI;43.32.02;Lavori di costruzione specializzati;VIA FRATTA, 21, 35010 BORGORICCO PD;;;;;;;;;;
04239830286;SEDE;IMPRESA INDIVIDUALE;;12/11/2007;MASIERO IMPIANTI DI MASIERO ENRICO;35010;BORGORICCO;0-2;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI: - LETT. C): IMPIANTI DI RISCALDAMENTO E DI CLIMATIZZAZIONE AZIONATI DA FLUIDO LIQUIDO, AERIFORME, GASSOSO E DI QUALSIASI NATURA O SPECIE, - LETT. D): IMPIANTI IDROSANITARI NONCHE' QUELLI DI TRASPORTO, DI TRATTAMENTO, DI USO, DI ACCUMULO E DI CONSUMO DI ACQUA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ACQUA FORNITA DALL'ENTE DISTRIBUTORE, - LETT. E): IMPIANTI PER IL TRASPORTO E L'UTILIZZAZIONE DI GAS ALLO STATO LIQUIDO O AERIFORME ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DEL COMBUSTIBILE GASSOSO FORNITO DALL'ENTE DISTRIBUTORE (DAL 16/10/2007),;43.22.01;Lavori di costruzione specializzati;VIA DON BOSCO, 14, 35010 BORGORICCO PD;;;;;;;;;;
04965930284;SEDE;IMPRESA INDIVIDUALE;MATEI.GABRIELSEBASTIAN@YAHOO.IT;22/02/2016;MATEI GABRIEL SEBASTIAN;35010;BORGORICCO;0-2;;PIASTRELLISTA;43.33;Lavori di costruzione specializzati;CORSO ITALIA, 34, 35010 BORGORICCO PD;;;;;;;;;;
04637190283;SEDE;IMPRESA INDIVIDUALE;;07/05/2012;MATEI NELU;35010;BORGORICCO;0-2;;LAVORI DI ISOLAMENTO E DI IMPERMEABILIZZAZIONI, DEUMIDIFICAZIONE DI EDIFICI (DAL 13.03.2012);43.99.09;Lavori di costruzione specializzati;VIA STRADONA, 9/A, 35010 BORGORICCO PD;;;;;;;;;;
04597770280;SEDE;IMPRESA INDIVIDUALE;;02/01/2012;MATTIUZZI LUCIO;35010;BORGORICCO;0-2;;COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI;41.2;Costruzione di edifici;VIA PELOSA, 41/B, 35010 BORGORICCO PD;;;;;;;;;;
03679000285;SEDE;IMPRESA INDIVIDUALE;;21/12/2001;MICHELE DI GRIGORIU MIHAITA;35010;BORGORICCO;0-2;; DIPINTORE EDILE (DAL 12.11.01) AGENTE DI COMMERCIO PER LA VENDITA DI MATTONI E LISTELLI FACCIAVISTA (DAL 16/09/2006)***TRATTASI DI IMPRESA NON ISCRITTA AL RUOLO AGENTI E RAPPRESENTANTI DI CUI ALLA LEGGE N. 204/1985***;43.34;Lavori di costruzione specializzati;VIALE EUROPA, 9/7, 35010 BORGORICCO PD;;;;;;;;;;
05062360283;SEDE;IMPRESA INDIVIDUALE;;23/05/2017;MIHAI DANUT;35010;BORGORICCO;0-2;;COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI, PREPARAZIONE DEL CANTIERE EDILE, PITTURAZIONI INTERNE ED ESTERNE, POSA DI CARTONGESSO E PAVIMENTI;41.2;Costruzione di edifici;VIA DELLA PIEVE, 2, 35010 BORGORICCO PD;;;;;;;;;;
03426580282;SEDE;IMPRESA INDIVIDUALE;;13/05/1999;MINTO SIMONE;35010;BORGORICCO;0-2;049/9335097; IMPRESA EDILE (DALL'01/04/1999),;41.2;Costruzione di edifici;VIA DESMAN, 89A, 35010 BORGORICCO PD;;;;;;;;;;
04795360280;SEDE;IMPRESA INDIVIDUALE;;03/03/2014;MIRI DENALDO;35010;BORGORICCO;0-2;;COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI ULTERIORI SPECIFICHE: COSTRUZIONE DI TUTTI I TIPI DI EDIFICI RESIDENZIALI: CASE MONOFAMILIARI, CASE PLURIFAMILIARI, INCLUSI EDIFICI MULTIPIANO COSTRUZIONE DI TUTTI I TIPI DI EDIFICI NON RESIDENZIALI: FABBRICATI AD USO INDUSTRIALE (AD ESEMPIO, FABBRICHE, OFFICINE, CAPANNONI), OSPEDALI, SCUOLE, FABBRICATI PER UFFICI, ALBERGHI, NEGOZI, CENTRI COMMERCIALI, RISTORANTI, AEROPORTI, IMPIANTI SPORTIVI AL COPERTO, PARCHEGGI COPERTI, INCLUSI I PARCHEGGI SOTTERRANEI, MAGAZZINI, EDIFICI RELIGIOSI RICOSTRUZIONE E RISTRUTTURAZIONE DI STRUTTURE RESIDENZIALI GIA  ESISTENTI, INCLUSO IL RESTAURO DI EDIFICI STORICI E MONUMENTALI;41.2;Costruzione di edifici;VIA FRATTINA, 17/7, 35010 BORGORICCO PD;;;;;;;;;;
04706660281;SEDE;IMPRESA INDIVIDUALE;;01/03/2013;NOVELLO FABIO;35010;BORGORICCO;0-2;;ALLESTIMENTO E INSTALLAZIONE DI ATTREZZATURE (PALCHI IN LEGNO E METALLICI, ATTREZZATURE METALLICHE DI SUPPORTO E ATTREZZATURE SIMILI) PER MANIFESTAZIONI NEL SETTORE DELLO SPETTACOLO (CONCERTI,SPETTACOLI, MANIFESTAZIONI, ECC.);43.29.09;Lavori di costruzione specializzati;VIA GAFFARELLO, 8, 35010 BORGORICCO PD;;;;;;;;;;
04026070286;SEDE;IMPRESA INDIVIDUALE;;07/07/2005;NUOVA PAV DI SPERANDIO DANIELE;35010;BORGORICCO;0-2;; POSA DI PAVIMENTI (DAL 03.06.2005);43.33;Lavori di costruzione specializzati;;;;;;;;;;;
03543820280;SEDE;IMPRESA INDIVIDUALE;;26/06/2000;PARPAIOLA STEFANO;35010;BORGORICCO;0-2;0368/415086; MONTAGGIO MOBILI E SERRAMENTI, RIVESTIMENTO PAVIMENTI E MURI (DAL 16/05/2000);43.32;Lavori di costruzione specializzati;VIA FRATTINA, 1/E, 35010 BORGORICCO PD;;;;;;;;;;
04363490287;SEDE;IMPRESA INDIVIDUALE;;24/03/2009;PAVEL MARCEL;35010;BORGORICCO;0-2;340/0031599; COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI (DAL 09/02/2009);41.2;Costruzione di edifici;VIA DELLA PIEVE, 2/3, 35010 BORGORICCO PD;;;;;;;;;;
03571910284;SEDE;IMPRESA INDIVIDUALE;;18/12/2000;PEDRON MAURO;35010;BORGORICCO;0-2;; IMBIANCHINO (DAL 09.11.2000);43.34;Lavori di costruzione specializzati;VIA DESMAN, 416, 35010 BORGORICCO PD;;;;;;;;;;
03780640284;SEDE;IMPRESA INDIVIDUALE;;13/01/2003;PEGORARO MAURIZIO;35010;BORGORICCO;0-2;; INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI: - IMPIANTI DI RISCALDAMENTO E DI CLIMATIZZAZIONE AZIONATI DA FLUIDO LIQUIDO, AERIFORME, GASSOSO E DI QUALSIASI NATURA O SPECIE (LETT.C), - IMPIANTI IDROSANITARI NONCHE' QUELLI DI TRASPORTO, DI TRATTAMENTO, DI USO, DI ACCUMULO E DI CONSUMO DI ACQUA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ACQUA FORNITA DALL'ENTE DISTRIBUTORE (LETT.D), - IMPIANTI PER IL TRASPORTO E L'UTILIZZAZIONE DI GAS ALLO STATO LIQUIDO O AERIFORME ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DEL COMBUSTIBILE GASSOSO FORNITO DALL'ENTE DISTRIBUTORE (LETT.E), (DAL 03.01.2003) INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE: LETT. G) IMPIANTI DI PROTEZIONE ANTINCENDIO - D.M. 37/2008. (DAL 10/09/2008);43.22.01;Lavori di costruzione specializzati;;;;;;;;;;;
04686500283;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;12/11/2012;PERIN COSTRUZIONI S.R.L.;35010;BORGORICCO;3-9;;COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI;41.2;Costruzione di edifici;VIA GIOTTO, 11, 35010 BORGORICCO PD;;;;;;;;;;
