Partita_IVA;Sede_o_UL;Forma_giuridica;Email;Data_iscrizione;Denominazione;Cap;Comune;Classe_addetti;Telefono;Attivita'_dichiarata;Codice_ateco_principale;Settore_livello_2;Indirizzo_corretto;URL;Keys;Has_contact_form;Available_translations;Facebook;Twitter;Linkedin;Youtube;Pinterest;Instagram
01791070285;SEDE;IMPRESA INDIVIDUALE;;12/12/1996;RIZZATO PIERLUIGI;35010;BORGORICCO;0-2;;COLTIVAZIONI DI CEREALI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA STRADON, 5/A, 35010 BORGORICCO PD;;;;;;;;;;
02063270280;SEDE;IMPRESA INDIVIDUALE;;23/12/1996;RIZZO ALCEO;35010;BORGORICCO;;049/5798220;COLTIVAZIONI CEREALICOLE;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA PIEVE, 32, 35010 BORGORICCO PD;;;;;;;;;;
04702330285;SEDE;IMPRESA INDIVIDUALE;;20/02/2013;ROMANI GIAMPAOLO;35010;BORGORICCO;;;COLTIVAZIONI MISTE DI CEREALI (DAL 10/08/2012).;01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA DEL GRATICOLATO, 2, 35010 BORGORICCO PD;;;;;;;;;;
01343870281;SEDE;IMPRESA INDIVIDUALE;;21/03/2018;RONZANI PIERINA;35010;BORGORICCO;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA DESMAN, 389, 35010 BORGORICCO PD;;;;;;;;;;
01600540288;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;ROSSI GIOVANNI;35010;BORGORICCO;0-2;;ALLEVAMENTO DI BOVINI BUFALINI PRODUZIONE LATTE CRUDO;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA DESMAN, 404, 35010 BORGORICCO PD;;;;;;;;;;
02550900282;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;SALVADOR GIUSEPPINA;35010;BORGORICCO;0-2;049/5798328;COLTIVAZIONE MAIS E FRUMENTO ORTAGGI E FIORICOLTURA;01.13.1;Coltivazione di colture agricole e riproduzione piante;VIA DESMAN, 90, 35010 BORGORICCO PD;;;;;;;;;;
00841990286;SEDE;IMPRESA INDIVIDUALE;;12/03/1987;SCHIAVON GIOVANNI;35010;BORGORICCO;0-2;049/9339016;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA PELOSA, 88, 35010 BORGORICCO PD;;;;;;;;;;
03305890281;SEDE;IMPRESA INDIVIDUALE;;20/02/2018;SCHIAVON MARIO;35010;BORGORICCO;0-2;;ATTIVITA' DI SUPPORTO ALLA PRODUZIONE VEGETALE;01.61;Attività di supporto all'agricoltura e alla caccia;VIA PELOSA, 88, 35010 BORGORICCO PD;;;;;;;;;;
01421480284;SEDE;IMPRESA INDIVIDUALE;;18/12/1996;SCOTTON SALVINA;35010;BORGORICCO;0-2;049/5747930;SILVICOLTURA ED ALTRE ATTIVITA' FORESTALI;02.1;Silvicultura e utilizzo delle aree forestali;VIA CORNARA, 23, 35010 BORGORICCO PD;;;;;;;;;;
03842760286;SEDE;IMPRESA INDIVIDUALE;;06/08/2003;SIMIONATO ENZO;35010;BORGORICCO;;;COLTIVAZIONI MISTE DI CEREALI ED ALTRI SEMINATIVI (DAL 01/07/2003);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA LOVARA, 87, 35010 BORGORICCO PD;;;;;;;;;;
04100680281;SEDE;SOCIETA' SEMPLICE;;31/03/2006;SOC. AGR. IR.SE.  S.S.;35010;BORGORICCO;0-2;049/9303025;COLTIVAZIONE MISTA DI CEREALI ED ALTRI SEMINATIVI (DAL 15/03/2006);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA LOVARA, 80, 35010 BORGORICCO PD;;;;;;;;;;
04549230284;SEDE;SOCIETA' SEMPLICE;;29/03/2011;SOC.AGR. APICOLTURA GALLATO SERGIO & ANDREA S.S.;35010;BORGORICCO;0-2;;APICOLTURA;01.49.3;Allevamento di animali e coltivazioni associate all'allevamento;VIA S. GIULIANO, 9, 35010 BORGORICCO PD;https://www.apicolturagallato.com/;miele, prodotti, apicoltura, sala, idee, regalo, gallato, alveare, frutta, secca, punti, arniette, smielatura, fecondazione, confezionamento, apiari, approfondimenti, eucalipto, mieli, confezione, sergio, agricola, andrea, apicolturagallato, lab, idee regalo, prodotti alveare, secca miele, frutta secca, apicoltura gallato;;it;https://www.facebook.com/ApicolturaGallato/;;;;;
02176060289;SEDE;SOCIETA' IN NOME COLLETTIVO;;27/06/1988;SOCIETA' AGRICOLA AURORA SNC DI MICHELETTO LUCA & C.;35010;BORGORICCO;0-2;;;01.1;Coltivazione di colture agricole e riproduzione piante;VIA DESMAN, 383, 35010 BORGORICCO PD;;;;;;;;;;
05034880285;SEDE;SOCIETA' SEMPLICE;;02/02/2017;SOCIETA' AGRICOLA BARISON PAOLO S.S.;35010;BORGORICCO;0-2;;ALLEVAMENTO DI POLLAME (CODICEATECOFIN 014700);01.47;Allevamento di animali e coltivazioni associate all'allevamento;VIA MORATTI, 1, 35010 BORGORICCO PD;https://www.barison.bio/;barison, allevamenti, prodotti, paolo, pollame, metodo, polli, borgoricco, moratti, toggle, pi, vitamina, faraone, vitamine, capponi, allevamento, avicoli, pollo, pulcini, capannoni, buon, animali, importanti, pulizia, alimentazione, barison paolo, polli faraone, allevamenti pollame, faraone capponi, allevamenti polli;False;it;;;;;;
03213270287;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;04/12/1996;SOCIETA' AGRICOLA BRAVA SAS DI  BAZZOLO LUIGI & C.;35010;BORGORICCO;0-2;049/9337111;COLTIVAZIONE DI CEREALI QUALI MAIS E FRUMENTO;01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA DESMAN, 43, 35010 BORGORICCO PD;;;;;;;;;;
05283290285;SEDE;SOCIETA' SEMPLICE;;10/03/2020;SOCIETA' AGRICOLA EUGANEA FUNGHI S.S.;35010;BORGORICCO;;;COLTIVAZIONI DI ORTAGGI IN PIENA ARIA;01.13.2;Coltivazione di colture agricole e riproduzione piante;;;;;;;;;;;
04288460282;SEDE;SOCIETA' SEMPLICE;;28/03/2008;SOCIETA' AGRICOLA LA FAVORITA S.S.;35010;BORGORICCO;3-9;;COLTIVAZIONE DI ORTAGGI IN COLTURE PROTETTE (DAL 20.03.2008);01.13;Coltivazione di colture agricole e riproduzione piante;VIA OLMO, 8, 35010 BORGORICCO PD;http://www.lafavoritass.it/;funghi, shiitake, favorita, produzione, pioppino, plaurotus, aprire, commercializzazione, confezionamento, distribuzione, pleurotus, global, commercializziamo, stanze, agrocybe, incubazione, personalizzati, continuo, agricole, fungicoltura, fungo, marcato, settore, soci, certificazioni, funghi pioppino, pioppino plaurotus, commercializzazione funghi, plaurotus shiitake, produzione commercializzazione;;it;;;;;;
05347830282;SEDE;SOCIETA' SEMPLICE;;10/03/2021;SOCIETA' AGRICOLA PICCINI MG SS;35010;BORGORICCO;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI. ALLEVAMENTO DI VACCHE NUTRICI E VITELLI DA CARNE.;01.5;Allevamento di animali e coltivazioni associate all'allevamento;VIA DESMAN, 141, 35010 BORGORICCO PD;;;;;;;;;;
02425570286;SEDE;SOCIETA' SEMPLICE;;19/08/1994;SOCIETA' AGRICOLA PUNTO VERDE VIVAI PIANTE F.LLI ROSA S.S.;35010;BORGORICCO;3-9;;COLTIVAZIONE PIANTE DA VIVAIO;01.3;Coltivazione di colture agricole e riproduzione piante;VIA CASTELLARO, 4, 35010 BORGORICCO PD;;;;;;;;;;
04414420283;SEDE;SOCIETA' SEMPLICE;INFO@PEC.AGRICOLARIVER.IT;07/10/2009;SOCIETA' AGRICOLA RI-VER S.S.;35010;BORGORICCO;;049/9303025;COLTIVAZIONE DI CEREALI ED ALTRI SEMINATIVI (DAL 14/09/2009);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA MUSON, 10/A, 35010 BORGORICCO PD;;;;;;;;;;
04319300283;SEDE;SOCIETA' SEMPLICE;;06/08/2008;SOCIETA' AGRICOLA SAN BELLINO S.S.;35010;BORGORICCO;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA, SEMI OLEOSI (DAL 25.07.2008);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA DESMAN, 11/A, 35010 BORGORICCO PD;;;;;;;;;;
04459360287;SEDE;SOCIETA' SEMPLICE;;26/02/2010;SOCIETA' AGRICOLA SAN CLEMENTE DI PERON GIUSEPPE E LUIGI S.S.;35010;BORGORICCO;;;ALLEVAMENTO DI BOVINI E BUFALINI DA CARNE;01.42;Allevamento di animali e coltivazioni associate all'allevamento;VIA CARBONARA, 43, 35010 BORGORICCO PD;;;;;;;;;;
02078740285;SEDE;SOCIETA' SEMPLICE;;14/07/1986;SOCIETA' AGRICOLA WHITE 2000 DI RAIMONDI DONATELLA E FAVARO GIANFRANCO SOCIETA' SEMPLICE;35010;BORGORICCO;3-9;049/9335142;COLTIVAZIONE DI ORTAGGI, FUNGHI,MICELI DI FUNGHI, DI SUBSTRATI PER LE COLTURE STESSE;01.13;Coltivazione di colture agricole e riproduzione piante;VIA MARCONI, 3, 35010 BORGORICCO PD;;;;;;;;;;
02301800286;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;TOSATTO PIERANGELO;35010;BORGORICCO;0-2;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA DEL GRATICOLATO, 10, 35010 BORGORICCO PD;;;;;;;;;;
00900330283;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;VEDOVATO GIOVANNINA;35010;BORGORICCO;0-2;;ALLEVAMENTO DI BOVINI BUFALIN PRODUZIONE LATTE CRUDO;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA DEL GRATICOLATO, 23/A, 35010 BORGORICCO PD;;;;;;;;;;
03903080285;SEDE;IMPRESA INDIVIDUALE;;18/10/1978;VERNICIATURA BERNARDO RENATO;35010;BORGORICCO;0-2;049/9320046;COLTIVAZIONE DI CEREALI MISTI (DAL 01.02.1997);01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA GAFFARELLO, 35, 35010 BORGORICCO PD;;;;;;;;;;
01575620289;SEDE;IMPRESA INDIVIDUALE;;23/12/1996;VOLPATO GIULIO;35010;BORGORICCO;0-2;5798418;ALLEVAMENTO DI BOVINI E PRODUZIONE DI LATTE;01.5;Allevamento di animali e coltivazioni associate all'allevamento;VIA LOVARA, 77, 35010 BORGORICCO PD;;;;;;;;;;
01610470286;SEDE;IMPRESA INDIVIDUALE;;12/12/1996;ZOCCARATO BRUNO;35010;BORGORICCO;0-2;;COLTIVAZIONI CEREALICOLE;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA STRAELLLE, 77, 35010 BORGORICCO PD;;;;;;;;;;
04283250282;SEDE;IMPRESA INDIVIDUALE;;21/05/2008;AGOSTINI MAURIZIO;35011;CAMPODARSEGO;;;COLTIVAZIONI MISTE DI CEREALI ED ALTRI SEMINATIVI (DAL 14.4.2008).;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA BOSCO I, 25, 35011 CAMPODARSEGO PD;;;;;;;;;;
05168790284;UL;SOCIETA' SEMPLICE;;27/01/2021;AGRIBAR S.S. SOCIETA' AGRICOLA;35011;CAMPODARSEGO;;;COLTIVAZIONE DI UVA (DAL 16.10.2018);01.21;Coltivazione di colture agricole e riproduzione piante;VIA ALFIERI, 1/A, 35011 CAMPODARSEGO PD;https://www.tenutasulmonte.it/;trattamento, finalita, contatto, funzionalita, autorita, analytics, particolare, comunicazione, parti, propri, seguenti, esercizio, chiedere, compilazione, tecnici, potra, interessati, tenuta, base, sessione, procedure, poter, trasmissione, disabilitazione, necessari, finalita trattamento, colli euganei, tenuta monte, compresa profilazione, difesa giudiziaria;False;it;;;;;;
00146880281;SEDE;SOCIETA' IN NOME COLLETTIVO;;30/03/1994;AGRITER SNC DI BOSCARO GIAN PIETRO & C.;35011;CAMPODARSEGO;0-2;049/9200938;ATTIVITA': ESERCIZIO MACCHINE AGRICOLE CONTO TERZI E SCAVI E MOVIMENTO TERRA (DAL 15.3.1994). MANUTENZIONE AREE VERDI PUBBLICHE E PRIVATE (DAL 17/4/2000).;01.61;Attività di supporto all'agricoltura e alla caccia;VIA PERARELLO, 12, 35011 CAMPODARSEGO PD;;;;;;;;;;
04385430287;SEDE;IMPRESA INDIVIDUALE;;14/07/2009;ARISTO ELIO;35011;CAMPODARSEGO;;;COLTIVAZIONE MISTA DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI. COLTIVAZIONE DIRETTA DEI TERRENI.;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA STRAELLE, 44, 35011 CAMPODARSEGO PD;;;;;;;;;;
04205340286;SEDE;IMPRESA INDIVIDUALE;;20/05/2015;ARISTO GIANLUCA;35011;CAMPODARSEGO;;;COLTIVAZIONE MISTA DI CEREALI ED ALTRI SEMINATIVI.;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA SAN ANTONIO, 5, 35011 CAMPODARSEGO PD;;;;;;;;;;
03559330281;SEDE;IMPRESA INDIVIDUALE;;08/03/2001;ARISTO SIMONE;35011;CAMPODARSEGO;;;COLTIVAZIONI DI CEREALI ASSOCIATE ALL'ALLEVAMENTO DI BOVINI (DAL 15.7.2000);01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA S. ANTONIO, 3, 35011 CAMPODARSEGO PD;;;;;;;;;;
03312220282;SEDE;IMPRESA INDIVIDUALE;;26/02/1998;AZ. AGR. PAGIN NADA;35011;CAMPODARSEGO;0-2;;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI (DAL 31.01.1998);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA CA' BRION, 54, 35011 CAMPODARSEGO PD;;;;;;;;;;
00219460284;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;22/07/1993;AZIENDA AGRICOLA ZOCCARATO ANTONIETTA DI VALENTE MARISTELLA & C. S.A.S.;35011;CAMPODARSEGO;0-2;049/5565978;ATTIVITA': ESERCIZIO DELL'ATTIVITA' AGRICOLA (DAL 8.6.1993).;01.1;Coltivazione di colture agricole e riproduzione piante;VIA DE TONI, 4/2, 35011 CAMPODARSEGO PD;;;;;;;;;;
02639130281;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;BAGGIO ANDREA;35011;CAMPODARSEGO;0-2;049/5565152;VIVAISTA (DAL 01/01/2017);01.3;Coltivazione di colture agricole e riproduzione piante;VIA MUSON, 75, 35011 CAMPODARSEGO PD;;;;;;;;;;
00416710283;UL;IMPRESA INDIVIDUALE;;21/03/2011;BAIDO GIULIANO;35011;CAMPODARSEGO;3-9;;COLTIVAZIONE DI CEREALI GRANO, GRANTURCO (DAL 21/03/2011).;01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA ANTONIANA, 14, 35011 CAMPODARSEGO PD;;;;;;;;;;
04058960289;SEDE;IMPRESA INDIVIDUALE;;01/12/2005;BALLAN ADRIANO;35011;CAMPODARSEGO;0-2;;COLTIVAZIONI MISTE DI CEREALI ED ALTRI SEMINATIVI (DAL 29/11/2005);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA FRATTINA, 65, 35011 CAMPODARSEGO PD;;;;;;;;;;
02132370285;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;BANO  LORENZO;35011;CAMPODARSEGO;10-49;049/5566776;COLTIVAZIONI FLORICOLE E PIANTE ORNAMENTALI, SPECIALIZZATO IN PIANTE TROPICALI;01.19.29;Coltivazione di colture agricole e riproduzione piante;VIA ANTONIANA, 158, 35011 CAMPODARSEGO PD;;;;;;;;;;
01200060281;SEDE;IMPRESA INDIVIDUALE;;10/12/1996;BANO BRUNO;35011;CAMPODARSEGO;0-2;049/55653245;COLTIVAZIONI AGRICOLE ASSOCIATE ALLEVAMENTO DI ANIMALI;01.5;Allevamento di animali e coltivazioni associate all'allevamento;VIA MARCELLO, 17, 35011 CAMPODARSEGO PD;;;;;;;;;;
00815150289;SEDE;IMPRESA INDIVIDUALE;;13/05/1997;BANO GIUSEPPE;35011;CAMPODARSEGO;0-2;;COLTIVAZIONE DI VIGNETO (DAL 16/4/1997);01.21;Coltivazione di colture agricole e riproduzione piante;VIA MARCELLO, 23, 35011 CAMPODARSEGO PD;;;;;;;;;;
01823010283;SEDE;IMPRESA INDIVIDUALE;;10/12/1996;BANO GRAZIELLA;35011;CAMPODARSEGO;;049/5566305;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI (DAL 01.01.1973);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA DOSSO, 26, 35011 CAMPODARSEGO PD;;;;;;;;;;
01099110288;SEDE;IMPRESA INDIVIDUALE;;29/11/1996;BANO LAURETTA;35011;CAMPODARSEGO;0-2;049/5546715;ALLEVAMENTO DI BOVINI E BUFALINI, PRODUZIONE DI LATTE CRUDO (DAL 01.01.1983);01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA ANTONIANA, 132, 35011 CAMPODARSEGO PD;;;;;;;;;;
05358170289;SEDE;IMPRESA INDIVIDUALE;;04/03/2021;BANO SANDRO;35011;CAMPODARSEGO;;;COLTIVAZIONE DI UVA (DAL 25/11/2020);01.21;Coltivazione di colture agricole e riproduzione piante;VIA MARCELLO, 60, 35011 CAMPODARSEGO PD;;;;;;;;;;
03879480287;SEDE;IMPRESA INDIVIDUALE;;11/02/2004;BARIN CRISTINA;35011;CAMPODARSEGO;;;COLTIVAZIONI MISTE DI CEREALI ED ALTRI SEMINATIVI (DAL 01/01/2004);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA PERARELLO, 12, 35011 CAMPODARSEGO PD;;;;;;;;;;
03518120286;SEDE;IMPRESA INDIVIDUALE;;31/01/2006;BECCARO ALDO;35011;CAMPODARSEGO;;;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI (DAL 02.01.2006);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA CA' BRION, 59, 35011 CAMPODARSEGO PD;;;;;;;;;;
02115260289;SEDE;IMPRESA INDIVIDUALE;;10/12/1996;BECCEGATO EMANUELA;35011;CAMPODARSEGO;0-2;;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA WOLFGANG AMADEUS MOZART, 155, 35011 CAMPODARSEGO PD;;;;;;;;;;
03586170288;SEDE;IMPRESA INDIVIDUALE;;17/01/2001;BELLUCCO ANNA MARIA;35011;CAMPODARSEGO;;;COLTIVAZIONE DI CEREALI ED ALTRI SEMINATIVI (DAL 6.12.2000).;01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA MADONNETTA, 15, 35011 CAMPODARSEGO PD;;;;;;;;;;
04783250287;SEDE;IMPRESA INDIVIDUALE;;21/01/2014;BERTIPAGLIA CLAUDIO;35011;CAMPODARSEGO;0-2;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA BOTTE, 64, 35011 CAMPODARSEGO PD;;;;;;;;;;
03525770289;SEDE;IMPRESA INDIVIDUALE;;20/07/2000;BETTANELLO NADIA;35011;CAMPODARSEGO;;;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI (DAL 20/06/2000);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA OLMO, 25, 35011 CAMPODARSEGO PD;;;;;;;;;;
01152910285;SEDE;IMPRESA INDIVIDUALE;;23/12/1996;BEVILAQUA GINO;35011;CAMPODARSEGO;0-2;;COLTIVAZIONI AGRICOLE ASSOCIATE ALL'ALLEVAMNETO DI ANIMALI;01.5;Allevamento di animali e coltivazioni associate all'allevamento;VIA DOSSO, 24, 35011 CAMPODARSEGO PD;;;;;;;;;;
03797600289;SEDE;IMPRESA INDIVIDUALE;;23/05/2007;BONALDO LUIGINO;35011;CAMPODARSEGO;;;COLTIVAZIONE DI CEREALI, SOIA, MAIS, GRANO, PIOPPO.;01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA GARELLI, 24/B, 35011 CAMPODARSEGO PD;;;;;;;;;;
01414150282;SEDE;IMPRESA INDIVIDUALE;;23/12/1996;BONETTO REGINA;35011;CAMPODARSEGO;0-2;049/5567733;COLTIVAZIONI CEREALICOLE;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA BOSCO 3, 1, 35011 CAMPODARSEGO PD;;;;;;;;;;
01132240282;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;BONOTTO CLAUDIO;35011;CAMPODARSEGO;0-2;049/5565934;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA OLMO, 143, 35011 CAMPODARSEGO PD;;;;;;;;;;
00756460283;SEDE;SOCIETA' IN NOME COLLETTIVO;;16/07/1997;BORSATO VALERIO E DINO S.N.C.;35011;CAMPODARSEGO;0-2;049/5565104;LAVORI MECCANICO AGRICOLI PER CONTO TERZI (DAL 10.01.1975);01.6;Attività di supporto all'agricoltura e alla caccia;;;;;;;;;;;
03708180280;SEDE;IMPRESA INDIVIDUALE;;12/04/2002;BORTOLATO ADRIANO;35011;CAMPODARSEGO;;;COLTIVAZIONI MISTE DI CEREALI ED LATRI SEMINATIVI (DAL 18/03/2002);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA STRAELEL, 55, 35011 CAMPODARSEGO PD;;;;;;;;;;
05166240282;SEDE;IMPRESA INDIVIDUALE;;08/10/2018;BORTOLATO NICOLA;35011;CAMPODARSEGO;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA STRAELLE, 65, 35011 CAMPODARSEGO PD;;;;;;;;;;
00911740280;SEDE;IMPRESA INDIVIDUALE;;21/03/2016;BOTTON VITTORIO;35011;CAMPODARSEGO;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA BASSA II, 41, 35011 CAMPODARSEGO PD;;;;;;;;;;
04701650287;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;17/01/2013;BREWERY S.R.L. SOCIETA' AGRICOLA;35011;CAMPODARSEGO;3-9;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI ALBERI DA FRUTTO E PRODUZIONE DI BIRRA;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA PONTAROLA, 7, 35011 CAMPODARSEGO PD;;;;;;;;;;
03616490284;SEDE;IMPRESA INDIVIDUALE;;29/05/2001;BUSATTA MICHELA;35011;CAMPODARSEGO;0-2;;COLTIVAZIONI DI CEREALI (DAL 4.5.2001).;01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA PONTIFURI, 1/A, 35011 CAMPODARSEGO PD;;;;;;;;;;
04062220282;SEDE;IMPRESA INDIVIDUALE;;31/01/2006;CALLEGARO ADRIANO;35011;CAMPODARSEGO;;;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI (DAL 01.01.2006);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA G. GALILEI, 10, 35011 CAMPODARSEGO PD;;;;;;;;;;
01693650283;SEDE;IMPRESA INDIVIDUALE;;23/12/1996;CALZAVARA VITTORINO;35011;CAMPODARSEGO;0-2;049/5566220;COLTIVAZIONI DI CEREALI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA BASSA PRIMA, 114, 35011 CAMPODARSEGO PD;;;;;;;;;;
00230220287;SEDE;SOCIETA' COOPERATIVA A RESPONSABILITA LIMITATA;;20/10/1955;CANTINA ALTA PADOVANA SOCIETA' COOPERATIVA AGRICOLA;35011;CAMPODARSEGO;3-9;049/9200444;VINIFICAZIONE IN COMUNE DELLE UVE DEI SOCI, E VENDITA DEL VINO E DEI SOTTOPRODOTTI RELATIVI (DAL 21.09.1955);01.21;Coltivazione di colture agricole e riproduzione piante;VIA CRISTOFORO COLOMBO, 2, 35011 CAMPODARSEGO PD;;;;;;;;;;
01164530287;SEDE;IMPRESA INDIVIDUALE;;23/12/1996;CAON URBANO;35011;CAMPODARSEGO;0-2;;COLTIVAZIONI DI CEREALI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA BRENTA, 8, 35011 CAMPODARSEGO PD;;;;;;;;;;
01666590284;SEDE;IMPRESA INDIVIDUALE;;31/10/1996;CARDIN GIANNI;35011;CAMPODARSEGO;0-2;;COLTURE VITICOLE E COLTIVAZIONE DI CEREALI (COMPRESO IL RISO) (DAL 29.09.1982);01.21;Coltivazione di colture agricole e riproduzione piante;VIA PIOGA, 98, 35011 CAMPODARSEGO PD;;;;;;;;;;
01040760280;SEDE;IMPRESA INDIVIDUALE;;10/12/1996;CARRARO CARLO;35011;CAMPODARSEGO;0-2;;COLTIVAZIONI DI CEREALI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA S.GIULIANO, 11, 35011 CAMPODARSEGO PD;;;;;;;;;;
00720030287;SEDE;IMPRESA INDIVIDUALE;;15/09/1977;CARRARO DINO;35011;CAMPODARSEGO;;049/5564358;COLTIVAZIONI DI CEREALI E ALTRI SEMINATIVI (DAL 31/1/1991);01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA BASSA III, 47, 35011 CAMPODARSEGO PD;;;;;;;;;;
04457590281;SEDE;IMPRESA INDIVIDUALE;;04/03/2010;CARRARO FABIO;35011;CAMPODARSEGO;0-2;;COLTIVAZIONI DI ALBERI DA FRUTTA (DAL 01.02.2010);01.2;Coltivazione di colture agricole e riproduzione piante;VIA ALFIERI, 5, 35011 CAMPODARSEGO PD;;;;;;;;;;
01164590281;SEDE;IMPRESA INDIVIDUALE;;23/12/1996;CARRARO MARIO;35011;CAMPODARSEGO;0-2;;ALLEVAMENTO DI BOVINI DA INGRASSO;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA S.FRANCESCO, 2, 35011 CAMPODARSEGO PD;;;;;;;;;;
02687920286;SEDE;IMPRESA INDIVIDUALE;;01/08/1996;CENTENARO MARIA;35011;CAMPODARSEGO;0-2;049/9201895;COLTIVAZIONE DI CEREALI (DAL 06.05.1996);01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA CALTANA, 46, 35011 CAMPODARSEGO PD;;;;;;;;;;
03313190286;SEDE;IMPRESA INDIVIDUALE;;08/03/2016;CEOLDO ALBA;35011;CAMPODARSEGO;;049/5564201;COLTIVAZIONI MISTE DI CEREALI ED ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;;;;;;;;;;;
04361550280;SEDE;IMPRESA INDIVIDUALE;;02/02/2009;CHIARELLO ANGELA;35011;CAMPODARSEGO;0-2;;COLTIVAZIONI MISTE DI CEREALI ED ALTRI SEMINATIVI, LEGUMI DA GRANELLA E SEMI OLEOSI, ALLEVAMENTO DI BOVINI E BGALINI DA CARNE, COLTIVAZIONE DI UVA (DAL 1.1.2009).;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA PERARELLO, 16, 35011 CAMPODARSEGO PD;;;;;;;;;;
